"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5219098";"";"None";"670.94";"2";"9.35";"100";"O=c1c(NCCCCCCCc2c3c(nc4ccccc24)CCCC3)c(NCCCCCCCc2c3c(nc4ccccc24)CCCC3)c1=O";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"11.75";"0.22";"-1.46";"9.39";"0";"CHEMBL5215030";"Inhibition of human AchE by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5214881";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";"";"13.0"
"CHEMBL5270908";"";"None";"320.30";"0";"4.03";"Fig 2, Cpd 17; Scheme 12, Cpd 25";"COc1ccc(-c2cc3cc4c(=O)c(C=O)coc4cc3o2)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"15.61";"0.28";"0.97";"7.18";"0";"CHEMBL5224202";"Inhibition of recombinant human AChE using acetylthiocholine as substrate preincubated for 15 mins followed by substrate addition and measured after 5 mins by DTNB reagent based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5223094";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.3333 hr";"INHIBITOR";"";"10.0"
"CHEMBL4473282";"";"None";"320.82";"0";"3.39";"108a";"C#CCNC1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21";"IC50";"'='";"43900.0";"nM";"4.36";"";"";"UO_0000065";"13.58";"0.27";"0.97";"10.48";"0";"CHEMBL4342716";"Inhibition of human erythrocyte acetylcholinesterase using acetylthiocholine as substrate preincubated for 60 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"43.9"
"CHEMBL3642041";"";"None";"485.59";"0";"4.47";"26a";"CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12";"IC50";"'='";"1096.67";"nM";"5.96";"";"";"UO_0000065";"12.27";"0.23";"1.49";"5.51";"1";"CHEMBL4342699";"Inhibition of human erythrocyte acetylcholinesterase using acetylthiocholine as substrate preincubated for 30 mins followed by substrate addition and measured after 25 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"1096.67"
"CHEMBL137059";"";"None";"665.06";"2";"8.70";"14";"CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1)Cc1ccccc1";"IC50";"'='";"37.15";"nM";"7.43";"";"";"UO_0000065";"11.17";"0.21";"-1.27";"18.29";"0";"CHEMBL638449";"Inhibitory concentration against acetylcholinesterase from human erythrocytes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136713";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"7.43"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"4";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"21.72";"0.40";"3.88";"21.26";"1";"CHEMBL4342661";"Inhibition of human acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"5.7"
"CHEMBL4080105";"";"None";"436.60";"1";"5.77";"6d";"COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"14.08";"0.26";"0.38";"12.10";"0";"CHEMBL3995304";"Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994591";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.71"
"CHEMBL4072258";"";"None";"422.57";"1";"5.38";"6e";"COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCC1";"IC50";"'='";"1110.0";"nM";"5.96";"";"";"UO_0000065";"14.09";"0.26";"0.57";"11.72";"0";"CHEMBL3995304";"Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994591";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"1.11"
"CHEMBL292314";"";"None";"232.71";"0";"3.35";"6-Cl-THA";"Nc1c2c(nc3cc(Cl)ccc13)CCCC2";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"33.08";"0.66";"4.35";"19.79";"1";"CHEMBL4342682";"Inhibition of human erythrocyte acetylcholinesterase using acetylthiocholine as substrate preincubated for 5 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"20.0"
"CHEMBL3322161";"";"None";"474.54";"0";"3.49";"11";"O=C(Cc1cc(=O)oc2cc(O)ccc12)NNC(=S)Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"8170.0";"nM";"5.09";"";"";"UO_0000065";"10.72";"0.20";"1.60";"4.37";"0";"CHEMBL3379808";"Inhibition of human recombinant AChE pre-incubated for 5 mins before acetylthiocholine substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351824";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"8.17"
"CHEMBL3313966";"";"None";"473.36";"0";"0.56";"5";"O=C(C[n+]1ccccc1)N/N=C/c1ccc(/C=N/NC(=O)C[n+]2ccccc2)cc1.[Cl-].[Cl-]";"IC50";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"21.46";"0.39";"8.08";"9.53";"0";"CHEMBL3364163";"Inhibition of acetylcholine esterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351920";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"2.3"
"CHEMBL2019037";"";"None";"622.21";"2";"7.20";"13";"COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl";"IC50";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"14.75";"0.27";"1.44";"8.41";"0";"CHEMBL2020732";"Inhibition of human erythrocytes AChE by Ellman's method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016543";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"2.3"
"CHEMBL3263736";"";"None";"427.55";"0";"4.78";"13";"COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)c1";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"12.68";"0.23";"0.64";"9.45";"0";"CHEMBL3265621";"Inhibition of human recombinant AchE using acetylthiocholine iodide as substrate incubated for 5 mins prior to substrate addition measured after 5 mins by Ellman method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259799";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"3.8"
"CHEMBL53623";"";"None";"337.42";"0";"3.63";"6";"Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"23.03";"0.42";"4.14";"14.50";"0";"CHEMBL644927";"Ability to inhibit acetylcholinesterase (AChE), freshly prepared from human erythrocytes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132219";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"17.0"
"CHEMBL350916";"";"None";"206.24";"0";"2.08";"15 (table I)";"COc1ccc2c(c1OC)C(=O)C(C)C2";"IC50";"'='";"87.1";"nM";"7.06";"";"";"UO_0000065";"34.23";"0.64";"4.98";"19.87";"0";"CHEMBL648290";"Inhibition of acetylcholinesterase.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126157";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"7.06"
"CHEMBL157327";"";"None";"160.22";"0";"2.37";"13 (table I)";"Cc1ccc2c(c1)C(=O)C(C)C2";"IC50";"'='";"69.18";"nM";"7.16";"";"";"UO_0000065";"44.69";"0.81";"4.79";"41.95";"0";"CHEMBL648290";"Inhibition of acetylcholinesterase.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126157";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"7.16"
"CHEMBL95";"TACRINE";"4.0";"198.27";"0";"2.70";"Tetrahydroaminoacridine";"Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"36.74";"0.66";"4.58";"18.72";"0";"CHEMBL643381";"In vitro inhibitory activity against acetylcholinesterase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126157";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"52.0"
"CHEMBL659";"GALANTAMINE";"4.0";"287.36";"0";"1.85";"Galantamine";"COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2";"IC50";"'='";"2770.0";"nM";"5.56";"";"";"UO_0000065";"19.34";"0.36";"3.71";"13.25";"1";"CHEMBL4365099";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364258";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"2.77"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Donepezil";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"20.23";"0.37";"3.32";"19.80";"0";"CHEMBL2379310";"Inhibition of acetylcholine esterase (unknown origin) using acetylthiocholine as substrate incubated for 15 mins prior to substrate addition measured after 5 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375269";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"0.021"
"CHEMBL195437";"4-OCTYLPHENOL";"None";"206.33";"0";"4.30";"4-OCTYLPHENOL";"CCCCCCCCc1ccc(O)cc1";"IC50";"'='";"11471.0";"nM";"4.94";"";"";"UO_0000065";"23.94";"0.45";"0.64";"24.42";"0";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";"";"11.471"
"CHEMBL4792354";"";"None";"559.62";"1";"2.88";"BS-23";"CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1";"IC50";"'='";"66.07";"nM";"7.18";"";"";"UO_0000065";"12.83";"0.25";"4.30";"5.23";"0";"CHEMBL4738011";"Inhibition of AChE in human erythrocytes using acetylthiocholineiodide as substrate pre-incubated for 10 mins followed by substrate addition and measured for 6 mins by DTNB reagent based Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732210";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.2667 hr";"INHIBITOR";"";"66.07"
"CHEMBL95";"TACRINE";"4.0";"198.27";"0";"2.70";"Tacrine";"Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"79.0";"nM";"7.10";"";"";"UO_0000065";"35.82";"0.65";"4.40";"18.25";"1";"CHEMBL3757701";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751845";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"0.079"
"CHEMBL4080726";"";"None";"428.28";"1";"5.33";"2d";"CCN(CC)c1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F";"IC50";"'='";"25200.0";"nM";"4.60";"";"";"UO_0000065";"13.47";"0.24";"-0.73";"64.59";"0";"CHEMBL4047916";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043268";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"25.2"
"CHEMBL433379";"";"None";"334.46";"0";"4.98";"1b";"Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1";"IC50";"'='";"7.798";"nM";"8.11";"";"";"UO_0000065";"24.24";"0.44";"3.13";"27.70";"1";"CHEMBL641020";"Inhibition against Acetylcholinesterase (AChE)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129655";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"0.892"
"CHEMBL4101018";"";"None";"497.35";"0";"3.77";"5k";"COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2.[Br-]";"IC50";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"20.23";"0.37";"4.67";"10.23";"0";"CHEMBL4034179";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate pretreated for 6 mins followed by substrate addition measured up to 180 sec by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033632";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"3.6"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Donepezil";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"37.6";"nM";"7.42";"";"";"UO_0000065";"19.56";"0.36";"3.06";"19.15";"0";"CHEMBL4034179";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate pretreated for 6 mins followed by substrate addition measured up to 180 sec by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033632";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"37.6"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Donepezil";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"20.97";"0.39";"3.60";"20.53";"1";"CHEMBL4011760";"Inhibition of AChE in human erythrocytes using acetylthiocholine chloride as substrate measured after 15 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011587";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.011"
"CHEMBL188325";"";"None";"408.54";"1";"5.08";"table 1 ID 29";"COc1cc2cc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"15.38";"0.30";"1.20";"17.69";"0";"CHEMBL832763";"Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138798";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"520.0"
"CHEMBL610242";"";"None";"582.42";"0";"3.76";"table 1 ID 47";"COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3coc([N+](=O)[O-])c3)cc1)C2.[I-]";"IC50";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"18.32";"0.36";"4.59";"8.72";"0";"CHEMBL832763";"Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138798";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"4.5"
"CHEMBL172118";"";"None";"244.72";"0";"3.84";"t20";"Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1";"IC50";"'='";"1096.48";"nM";"5.96";"";"";"UO_0000065";"24.35";"0.48";"2.12";"15.32";"1";"CHEMBL829159";"In vitro inhibitory activity against human erythrocyte acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138734";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"-5.96"
"CHEMBL143812";"";"None";"298.82";"0";"4.86";"x7";"CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2";"IC50";"'='";"0.3236";"nM";"9.49";"";"";"UO_0000065";"31.76";"0.62";"4.63";"24.39";"0";"CHEMBL829154";"Inhibitory activity against human erythrocyte acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138734";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"-9.49"
"CHEMBL361869";"";"None";"440.59";"0";"4.52";"table 1 ID 25";"COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"16.72";"0.32";"2.85";"13.21";"0";"CHEMBL832763";"Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138798";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"43.0"
"CHEMBL4216066";"";"None";"503.64";"2";"5.64";"9i";"COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1O";"IC50";"'='";"65.2";"nM";"7.19";"";"";"UO_0000065";"14.27";"0.27";"1.55";"7.75";"0";"CHEMBL4197234";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by DTNB addition for 5 mins and subsequent addition of substrate measured after 3 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196025";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"65.2"
"CHEMBL3917990";"";"None";"416.52";"0";"4.99";"11";"COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC";"IC50";"'='";"3980.0";"nM";"5.40";"";"";"UO_0000065";"12.96";"0.24";"0.41";"10.63";"0";"CHEMBL3860146";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860024";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"3.98"
"CHEMBL3818689";"";"None";"408.54";"0";"4.14";"1";"COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"16.12";"0.30";"2.45";"12.96";"0";"CHEMBL3860146";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860024";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"0.26"
"CHEMBL3786937";"";"None";"234.30";"0";"1.52";"15";"CN(C)C(=O)N[C@H]1CCc2c(O)cccc2C1";"IC50";"'='";"132.03";"nM";"6.88";"";"";"UO_0000065";"29.36";"0.55";"5.36";"13.09";"0";"CHEMBL3789779";"Inhibition of AChE (unknown origin) using acetylcholine iodate as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784977";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"132.03"
"CHEMBL95";"TACRINE";"4.0";"198.27";"0";"2.70";"TAC";"Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"7.53";"nM";"8.12";"";"";"UO_0000065";"40.97";"0.74";"5.42";"20.88";"0";"CHEMBL3789779";"Inhibition of AChE (unknown origin) using acetylcholine iodate as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784977";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"7.53"
"CHEMBL95";"TACRINE";"4.0";"198.27";"0";"2.70";"Tacrine";"Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"116.8";"nM";"6.93";"";"";"UO_0000065";"34.97";"0.63";"4.23";"17.82";"1";"CHEMBL4197234";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by DTNB addition for 5 mins and subsequent addition of substrate measured after 3 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196025";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"116.8"
"CHEMBL3215816";"";"None";"569.62";"1";"7.22";"11.2HCl";"Cc1ccc2ccc(CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(O)c2n1.Cl.Cl";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"18.73";"0.34";"2.08";"13.27";"0";"CHEMBL1177574";"Inhibition of human erythrocyte AChE by Ellman's reaction";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177734";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"0.5"
